Geneid	NORMAL_1	RESISTANT_1
25790	2	21
100422852	0	0
8407	2839	481
57549	53	44
89886	3	0
100505633	8	0
93183	223	226
3766	24	6
3765	0	0
93185	159	68
477	88	25
480	131	69
844	119	139
729867	3	0
8682	1696	276
50717	1041	748
5824	973	1700
4807	0	0
1314	2646	1925
474338	4	107
23385	1198	1556
57216	252	147
114836	248	33
8832	569	66
6504	166	34
962	436	32
57823	918	79
4063	98	30
51744	38	16
55600	1	2
101928372	0	0
142683	0	0
50848	2783	952
100131187	105	120
7391	501	287
257106	800	1116
81607	611	1628
126823	25	15
5202	104	113
4817	210	187
9191	230	217
51506	819	646
27005	266	191
5498	119	461
8703	374	279
9507	140	9
4720	829	1647
2207	367	54
336	0	7
84134	168	59
100847090	1	0
9970	6	11
654790	565	34
4359	20	9
6391	739	781
257177	43	238
100189373	2	0
100189407	8	0
100189402	0	0
100188997	0	0
100189412	0	0
100189394	0	0
100189366	0	0
100189091	0	0
100189260	0	0
100189235	0	0
100189009	0	0
100189252	0	0
100189385	0	0
100189141	0	0
100189290	0	0
100189316	0	0
100189230	0	0
100189259	0	0
100189188	0	0
100189134	0	0
100189364	0	0
100189160	0	0
100189017	0	0
100189039	0	0
100189120	0	0
100189139	0	0
100189274	0	0
2212	889	140
100189380	0	0
3310	43	137
100189018	0	0
100189011	0	0
100189126	0	0
2214	630	130
9103	99	139
3311	86	90
100189003	1	0
2215	958	21
2213	160	36
641311	0	0
84824	172	1
127943	15	8
11266	120	127
102724329	2	0
22926	917	1322
25903	445	16
9722	23	127
100616386	0	0
693141	0	2
284680	1	14
400793	78	31
117157	14	2
127933	2387	892
6675	519	308
4921	1487	328
51478	96	162
339512	0	4
5999	68	0
8490	5236	209
101928404	0	0
83540	80	117
100422212	0	0
5087	1836	1097
100505795	0	0
4009	0	0
6258	8	0
400794	0	0
440699	0	4
4259	392	547
223	847	307
440700	1	0
54499	1148	2713
100147773	2	0
7371	259	110
100500832	0	0
149297	13	2
100126349	0	0
116123	223	2
57645	1097	364
117143	151	223
387597	6	4
84944	0	0
10223	7	0
92235	0	0
101928484	0	0
5451	347	503
919	163	33
8804	1926	82
92241	723	43
100189211	0	0
100189019	0	0
9019	1582	288
55811	3	47
25874	272	149
55827	873	1492
100313835	0	0
23432	265	30
261726	486	363
375035	65	231
84832	99	279
9095	22	139
693142	0	4
100505918	0	0
101928565	0	4
6846	9	40
6375	4	54
1805	73	0
79100	0	0
101978719	0	0
101928596	0	1
481	1260	3069
29922	140	182
8548	267	336
57821	13	56
10560	334	260
2153	135	730
6403	315	29
6402	1101	36
6401	212	0
92342	110	28
55732	109	291
57147	264	335
22920	309	441
149281	0	0
100423010	0	0
100422839	0	0
284688	0	0
101928650	1	0
92344	166	761
5396	450	14
80133	1	30
2328	38	32
100302178	0	0
100847009	0	0
388714	0	4
2327	35	0
2326	73	8
2329	58	141
7151	0	0
23215	2553	16243
4653	7	0
8674	347	187
51603	357	235
26052	31	71
100874284	0	0
100628315	98	3
406996	0	0
100422882	0	0
406977	0	0
102724541	2	0
92346	0	6
5279	219	39
51430	774	998
356	22	4
8995	2	0
7292	21	8
100506023	1	0
101928673	0	0
9588	1130	293
284525	1	2
730159	0	8
339416	6	3
27252	317	385
91687	51	31
55157	321	759
100506046	1	0
60674	751	70
26769	0	37
26802	10	56
26774	17	75
26770	5	12
692198	4	16
26806	3	129
692197	0	22
692196	4	95
692195	0	8
619498	2	39
84614	35	324
462	0	10
149041	504	2032
102724601	2	0
9910	1283	2095
9293	0	139
101928696	0	0
27101	543	459
63931	267	52
63923	2	2
9674	627	23
7143	3	5
101928727	0	0
101928751	0	0
64326	471	1532
677679	2	12
60676	22	6
460	5	0
574441	0	0
57795	2	0
102724661	0	0
101928778	0	0
89866	76	251
730102	122	5
100302401	7	0
9462	376	351
400797	0	0
84066	0	2
105373472	0	0
400798	11	44
100616328	0	0
55103	1021	938
9068	85	293
9917	905	344
64222	416	200
27	363	342
6646	620	669
126859	12	46
7827	0	0
163589	7	274
148753	0	0
163590	725	574
26092	1182	483
9857	1218	3606
5768	2127	873
200058	328	63
89884	6	37
100527964	24	5
84320	208	862
100423032	0	0
148756	0	0
9213	853	640
57710	6	26
10228	611	326
3140	950	288
51278	274	191
101928973	0	0
100287948	0	0
777	4	6
127665	0	30
400799	0	0
2752	8564	3253
127670	0	6
388719	0	0
353299	0	2
6041	305	301
6004	131	28
284648	1	0
85397	0	0
80896	365	472
1660	1716	2586
81626	0	0
3915	3070	1241
3918	351	688
23057	44	3
284649	4	0
9887	850	1825
4688	501	165
10092	1949	231
23179	869	183
403314	0	16
23127	27	5
116461	300	86
102724846	0	0
81563	594	255
80267	965	1037
116496	1334	112
101929069	0	0
6045	319	507
81627	443	571
54823	112	346
10625	1372	2171
100288079	0	0
101929093	0	0
83872	189	358
10216	5	122
7175	1744	8378
54953	417	489
10896	4	101
102724919	0	0
5132	0	28
5743	569	992
103752588	1	0
5321	314	821
104169671	1	0
101929766	0	0
339479	4	2
101929120	2	0
440704	0	0
64407	127	29
431704	0	6
5996	385	236
6003	17	19
100616345	21	61
5997	702	161
102724954	0	0
51377	344	590
6738	401	621
51022	42	56
79577	716	2530
100302163	0	0
8707	30	141
101929184	0	0
343450	52	13
100616363	0	0
3075	3152	7617
10878	4	24
3078	8	24
10877	0	25
3080	0	2
81494	0	0
2165	0	0
259266	185	3110
360023	476	918
23418	0	2
163486	342	594
388722	4	0
56956	2	1
140609	1119	616
127124	0	0
5788	3094	1307
100131234	0	0
406955	0	0
406995	0	0
102800316	0	0
104266961	0	0
400800	0	0
2494	105	63
554279	3	0
23528	353	175
9928	82	334
83479	186	337
101929224	1	0
23271	725	1705
2848	0	0
55765	575	329
23046	359	145
779	1	0
647219	0	0
252839	458	47
91156	1	40
5317	27	101
7139	4	138
3898	1023	2037
7135	18	9
23612	337	40
1465	2063	156
376693	10	18
89796	635	582
100873949	1	0
100847050	0	0
100302158	0	0
55705	787	1010
102466724	0	0
149345	51	57
25802	848	51
10440	475	378
6051	590	418
102465443	0	0
1999	3823	2313
9283	0	8
127829	269	370
5778	352	37
148713	7	0
59352	12	7
29089	47	84
4660	2028	911
127833	16	52
10765	1113	2789
100506696	4	0
641515	2	0
148709	6	2
5877	164	34
59349	478	276
51094	1060	466
51706	756	220
100506747	0	0
92703	486	345
8497	12	36
4656	0	2
134	18	2
4608	2	7
1116	2949	14
1118	28	6
100506775	0	0
730227	3	0
7832	5369	212
2331	1044	55
5549	581	8
26254	0	0
493	1872	1278
677843	0	20
84719	4	0
54900	275	45
9877	2317	9164
100381270	332	1487
6635	280	410
284573	0	0
9580	390	296
55224	81	79
101929441	0	1
5972	14	23
3814	3	12
127845	66	30
22874	466	692
127841	0	2
84919	1162	542
5287	907	1691
100189122	0	0
100189425	0	0
4194	361	1696
10446	20	2
23114	249	94
6900	4	13
388730	4	4
5929	384	262
25778	415	186
9911	30	8
81788	86	11
55220	0	0
284576	2	0
93273	1	10
101669762	3	1
105371697	0	0
442891	0	0
100189098	0	0
5129	191	244
284578	2	0
148808	44	81
2005	1188	1827
85414	138	71
64710	3341	2139
8934	513	98
254428	444	164
148811	179	222
284581	0	14
115019	1	4
103021296	0	0
103021295	3	0
338382	67	0
1510	367	34
440712	152	77
553	0	6
729533	23	61
23380	387	386
9641	254	213
102466202	0	0
83593	1109	328
1939	444	496
8444	29	50
9261	1300	1205
3586	31	4
29949	15	2
50604	0	0
11009	14	18
9214	536	147
5284	4875	1752
83953	6	0
79098	897	324
5208	306	165
55432	281	314
725	2	24
722	0	0
1604	1125	1225
1380	205	8
1378	446	119
1379	2	17
4179	4575	12654
407026	4	8
407025	10	12
148696	14	50
947	707	191
105372883	8	0
5362	321	561
642587	203	948
406988	0	1
57172	14	51
3914	1388	2456
100422894	0	4
50486	109	0
3290	228	50
80342	351	131
148304	27	80
3664	1281	1433
27042	362	389
255928	0	263
574036	0	10
56256	29	68
105373474	2	0
55733	146	124
3756	3	6
55758	373	1284
7188	439	435
84791	27	0
343035	0	0
7779	239	192
4751	56	111
9926	957	526
102723727	0	0
25896	264	364
51514	60	65
100131205	14	151
100422947	0	0
101929541	1	0
5525	791	413
692157	0	30
55248	95	52
29937	107	140
101929565	0	0
467	279	1181
149647	5	0
55509	10	0
25936	298	165
128387	142	107
149643	0	0
642946	26	0
28982	115	215
79805	33	17
90806	348	450
26750	260	442
100505832	0	0
100861504	0	0
5629	30	10
105372911	0	0
56950	365	308
5784	591	767
1063	272	1262
3776	21	0
101929612	0	0
51133	787	975
7399	3	73
102723833	0	0
2104	107	16
55105	227	537
128153	12	35
103752555	0	0
100885798	0	0
101929631	0	0
51018	223	213
728463	0	0
7042	102	18
103611157	0	0
643723	2	0
127018	152	184
102723886	1	0
55532	0	0
2058	1780	1500
10380	428	328
55699	1356	1751
406997	0	11
406969	0	10
25782	728	1786
100302234	0	0
677818	0	0
6791	0	189
4139	194	442
79762	183	2
54996	154	56
64757	79	58
101929730	0	0
100873924	2	0
105373280	1	0
3142	33	23
400804	0	0
11221	107	82
101929771	0	0
100189378	0	0
79802	5	9
9015	96	166
100506161	9	0
375056	1043	2078
64853	593	205
148362	697	1673
400823	16	5
84976	92	408
7100	139	165
55061	31	69
164127	0	0
388743	89	601
824	1903	1936
7159	509	960
105369195	49	256
441124	15	7
23219	603	253
8560	625	134
101927143	1	0
101927164	1	0
4931	217	571
100313769	0	52
29097	268	269
80232	1616	2217
100616468	0	0
149111	10	2
127602	32	949
3930	1045	948
55740	1297	1004
6726	2205	913
2052	520	1603
9725	758	1967
10637	0	0
29920	478	170
102466270	0	0
7044	16	0
163859	394	315
3020	2595	807
64746	857	653
83881	25	0
286826	80	144
142	1547	1695
375057	47	0
3707	375	162
100506443	0	0
5664	153	181
56997	263	524
105379282	0	0
8476	1089	2879
339500	171	470
100130093	15	1
65094	31	35
116841	195	98
105373289	0	0
339501	0	0
7483	29	2
100847072	0	0
101060022	1	5
89780	0	0
100506571	1	0
375	2761	324
100500810	0	0
79169	53	65
128308	88	9
2987	642	176
57165	7	2
574432	1	8
200205	107	8
574407	8	18
84033	211	3938
101927401	1	0
81559	193	76
102465444	0	0
51127	52	156
8290	0	8
92815	7	54
128312	0	30
100616308	0	0
149603	716	50
100129094	0	2
100169751	0	0
100169753	0	0
100169754	0	0
100169755	0	0
100169756	0	0
100169757	0	0
100169758	0	0
100169759	0	0
100169760	0	8
100169761	0	0
100169762	0	0
100169763	0	0
100169764	0	0
100169765	0	0
100169766	0	0
100169767	0	0
58480	752	461
574029	0	0
100169768	0	0
105373132	1	0
5867	421	288
10638	0	0
126731	159	68
58	5	0
55746	651	570
101927478	0	0
23456	313	322
27097	306	128
9816	153	147
101927532	0	0
2590	1228	590
79605	18	12
101927553	0	0
22796	361	342
183	148	6
10753	7	50
84886	582	97
101927604	0	0
79573	214	361
64801	220	171
375061	61	5
100302132	0	0
440730	0	2
149373	0	0
128061	118	184
8443	450	1137
149371	334	105
83932	183	157
54583	780	675
645339	0	0
100303453	0	3
7257	455	210
100287814	5	0
27185	0	47
27184	0	0
104472714	1	0
101927660	0	0
57568	605	753
101927683	0	0
54627	82	105
84284	230	194
80003	184	1836
101927736	0	0
84451	45	117
3775	93	83
100616390	0	0
148641	3	0
100616380	0	0
101927765	0	0
388753	77	71
6894	397	1879
100506795	1	0
359948	1206	378
100302691	0	0
101927787	0	0
100506810	5	0
101927851	0	0
731656	0	0
9804	1959	657
677802	1	131
23029	384	422
51742	965	2259
100616224	0	0
9453	357	195
6905	99	658
148789	394	305
2786	12	2
1130	746	3315
100302139	0	0
4811	2087	244
7107	556	324
56605	296	283
128178	422	1025
3964	1057	1015
100287902	1	6
55127	612	1285
88	4	7
4548	717	4063
645745	0	0
6262	139	217
100616141	0	0
100130331	1	0
57829	0	0
339535	15	0
105373226	0	0
1131	17	38
100506915	3	0
100873984	0	0
645884	0	0
56776	2	0
64388	99	0
6000	0	4
100422856	0	0
2271	405	657
8564	52	50
23596	69	61
1122	158	383
128025	1	9
9156	44	151
441925	0	0
440738	1	0
200150	0	0
731275	2	68
9859	71	26
10806	58	9
100616343	0	0
10000	42	2
339529	0	0
10472	437	150
440742	0	0
200159	1	8
159	905	1504
257044	28	212
51029	668	166
116228	6	0
284702	128	181
3192	3780	7444
101928068	19	2
84288	81	99
55083	11	31
64754	168	125
105373268	0	6
255654	0	0
64216	268	321
163882	457	324
51097	1539	2486
100130097	17	217
149134	6	0
25909	696	1720
57116	5	19
100533111	0	0
93474	60	49
79862	47	80
388759	2	0
7678	89	511
100500849	13	0
317705	0	2
84838	295	168
114548	97	74
127623	1	0
441932	0	0
148823	29	0
148824	3	0
81472	0	0
81470	0	0
81469	0	0
441933	0	2
343169	0	2
26188	0	0
284532	0	0
391189	0	0
25893	9	65
343171	0	2
343172	0	0
284521	0	0
391190	0	0
391191	0	0
26247	0	0
81466	0	2
26246	0	0
391192	0	0
388762	0	0
127059	0	0
391194	0	0
127062	0	0
26245	0	0
391195	0	0
127064	0	0
391196	0	0
127066	0	0
127074	0	0
254879	0	0
26696	0	0
401992	0	0
343173	0	0
401993	0	0
391211	0	0
343563	0	0
127068	0	0
127069	0	0
127077	0	2
403244	0	2
403239	0	0
401994	0	0
101928226	0	0
646627	0	4
80851	301	91
100422879	0	0
79894	174	294
55657	207	334
267002	136	127
100189199	0	0
100189409	0	0
102723376	0	0
347688	0	18
10771	1337	1013
22982	274	672
100847086	0	0
414235	6	151
105376339	0	0
23185	877	1030
101927762	1	0
105376341	0	0
23560	415	384
91734	25	20
55853	8	11
102723422	0	0
3422	230	275
22884	335	260
399706	0	0
105	10	0
642394	0	0
282980	0	0
102465944	0	0
399708	0	0
105376351	0	0
101927824	0	0
5214	594	856
10531	513	1241
100507034	35	5
105376353	2	0
105376501	0	0
1316	1988	6622
102464829	0	0
101927964	0	0
100652988	4	0
100507059	0	0
100216001	0	0
338588	0	0
83592	8	142
389932	0	0
1645	363	413
1646	1906	1992
8644	1083	825
340811	0	0
1109	2	2
114131	0	1
79861	0	0
10276	1338	2038
51806	0	0
100132159	0	0
810	2	4
79754	252	22
54906	930	2129
2665	2436	2096
100189342	0	0
54522	66	50
84893	834	594
3601	211	128
3559	221	42
84991	618	948
5209	584	427
100422989	0	0
100628560	0	0
399715	4	10
5588	94	100
439949	52	0
101928150	3	0
100652997	0	0
100507127	7	0
57713	293	132
80760	1127	242
3698	3	17
22944	154	225
509	1367	1024
83860	155	209
2625	1834	6090
105376502	2	2
399717	55	4
100507143	0	0
101928272	31	0
100507163	0	0
101928298	0	0
101928322	0	0
207107	5	0
254312	0	0
10659	843	122
439950	0	1
414196	13	2
9712	339	561
79746	8	6
254427	86	16
219731	0	0
26019	671	1229
55526	500	397
55176	52	182
100616488	0	0
11164	327	259
8872	585	460
57118	481	202
100616151	0	0
100616320	0	0
100313841	0	0
83643	372	6
10133	1176	3042
55388	38	57
221044	0	0
5264	260	225
22929	467	253
222389	100	219
8559	216	361
55691	367	397
101928453	1	0
100422843	0	0
100302116	0	0
83641	1464	333
441549	24	8
51182	374	387
79723	127	97
64421	292	1530
644890	1	1
105376432	0	2
55301	0	0
414149	14	15
221060	0	2
10557	112	71
9397	148	175
100192204	0	10
221061	195	70
8516	935	215
80013	355	530
9317	435	265
389941	12	35
101928701	1	0
6251	877	288
8029	31	224
1787	86	65
100507347	38	0
7431	5172	2529
338596	22	8
100128098	0	0
9200	51	7
102723166	2	0
8027	386	384
653567	33	26
4360	1610	810
574445	0	0
221074	0	0
100129213	0	0
783	43	752
221078	230	935
221079	699	212
340895	2	8
101928834	1	0
84898	1179	536
100616383	0	0
10529	335	890
387638	0	18
100128511	4	0
100302741	0	0
399726	13	2
100302129	0	0
387640	20	20
8028	582	1202
64215	354	296
340900	0	0
100189083	0	0
100130992	19	0
23412	118	158
100532731	0	0
648	6	1
9576	0	0
100499489	8	0
5305	749	238
219681	0	2
22921	135	57
256297	0	0
256815	2	0
387642	0	0
100616217	0	0
220213	342	54
56243	1283	3458
693188	0	16
57584	681	1323
56952	70	27
219670	1	4
79896	90	58
101929025	2	0
100128811	0	0
57512	3	46
101929052	0	0
101929073	0	0
53904	4	0
2572	0	0
54518	327	139
645528	0	1
731789	0	0
23590	31	313
10006	1078	1352
387644	0	0
22852	177	1682
10730	1954	1863
84930	110	1252
91452	680	2215
387646	5	52
101060171	0	0
101929180	0	0
374308	0	0
22931	1029	4208
283078	55	0
101929202	1	0
55130	19	8
143098	569	540
102465880	0	0
220906	263	1
51322	1852	2436
25805	237	145
101929218	0	0
100507605	0	0
283080	0	0
84569	0	0
102724316	261	13
6840	889	1196
693189	0	4
100126327	0	16
102724333	0	0
57608	428	104
101929256	0	0
101929279	0	0
55149	226	859
729668	3	0
102466227	0	0
1326	350	605
119180	0	0
645954	2	0
220929	110	230
220930	31	0
6935	660	1082
100505502	0	22
94134	685	1529
3799	3226	4136
80314	507	844
102031319	0	0
101929431	2	0
79741	40	263
3688	7479	4750
8829	1191	297
100505583	0	0
56288	492	1561
100505601	0	0
8453	396	712
100500890	0	0
1390	206	104
219771	985	534
219770	0	0
8325	16	8
100616500	0	0
102578074	0	0
91074	0	0
101929520	0	0
100288485	0	0
57209	254	327
100419868	0	0
219749	157	156
7581	808	2562
7587	347	254
100129055	0	0
158160	23	200
285961	0	23
399744	15	288
399746	0	0
101929373	0	0
441666	20	23
414194	0	1
84856	18	0
100129482	230	157
7582	532	1742
101929397	16	4
9790	670	1310
101929445	0	0
104266963	0	0
100847014	0	0
5979	16	9
55454	788	356
221002	32	27
53828	23	6
3185	2880	1295
642819	32	93
8187	41	77
220992	38	91
414201	0	0
7580	151	65
414197	2	0
414208	8	0
10151	0	6
414260	0	4
100506835	3	0
283033	0	0
100130539	2	0
6387	906	36
220980	1	0
643236	0	3
83937	428	45
11067	410	40
220979	33	0
7570	394	38
100133308	0	0
338579	0	0
100422988	0	0
105378283	0	0
79290	6	0
240	2	0
102724323	0	0
220972	84	70
93550	149	167
253725	597	5004
119016	60	1655
728407	24	599
100287932	352	601
8031	2981	1369
4477	2	6
653268	7	51
100996567	15	2
105378577	0	0
195977	2	2
100132929	0	1
728113	382	811
643650	7	0
728643	0	16
5540	0	0
9721	53	2
83849	12	2
414241	8	36
414212	0	7
399761	31	466
728798	0	0
26095	29	211
2662	2	0
2658	0	0
5949	0	1
118738	19	4
653145	705	894
100133093	0	0
642517	40	5612
642826	31	184
1517	0	0
439965	6	63
102724593	0	0
102724488	11	2
100996758	2	0
644054	0	2
414224	10	513
143162	1	6
5599	300	323
58504	36	24
57705	503	159
474354	2	23
100422895	0	0
196740	399	20
100506733	0	0
170370	0	0
170371	252	12
100506769	0	0
118461	0	0
644168	2	0
2074	207	984
267004	0	0
101243544	0	0
1103	0	0
6572	0	0
282966	0	0
55753	70	12
8505	331	1753
100652748	62	307
414189	99	3185
100421577	3	35
387680	581	4786
56624	4	50
259230	500	95
104355295	42	44
653308	46	46
29974	0	3
5592	148	57
102724719	1	0
693190	0	1
23283	522	154
100506939	1	0
22943	59	14
101928687	2	0
4153	0	0
65217	0	396
100302192	0	0
100463289	0	0
11130	121	58
100500834	0	0
253430	310	174
55847	149	31
7321	414	266
7019	697	715
80114	180	74
728640	1	13
100507008	2	0
84457	4	2
220965	78	68
220963	80	56
100507027	0	0
8030	1041	894
283025	0	0
288	862	2357
983	230	201
9886	455	244
100507058	0	0
219623	42	10
101928781	0	0
219621	2	8
84159	1060	1016
219790	103	109
283045	0	0
22891	32	8
84890	311	12
1959	169	44
29982	309	84
221037	1157	4103
100302150	0	1
84989	0	0
221035	1017	694
305	0	0
101928887	0	0
101928913	2	0
29119	12	5
101928961	0	0
347731	0	0
102466814	0	0
100189279	0	0
56521	26	2
23411	461	332
26091	883	1433
84665	8	2
220202	0	0
